Date,Open,High,Low,Close*,Adj Close**,Statues
15-Nov-22,59.54,61.07,59.54,59.54,59.54,After
16-Nov-22,60.47,61.62,60,61.37,61.37,After
17-Nov-22,60.74,60.79,60.21,60.74,60.74,After
18-Nov-22,60.37,60.88,60.07,60.37,60.37,After
21-Nov-22,60.04,61.42,60.04,60.82,60.82,After
22-Nov-22,60.63,61.24,60.55,60.63,60.63,After
23-Nov-22,60.63,60.95,60.27,60.63,60.63,After
24-Nov-22,60.77,60.77,59.92,60.77,60.77,After
25-Nov-22,60.33,60.92,60.33,60.33,60.33,After
28-Nov-22,60.04,61.44,60.04,60.47,60.47,After
29-Nov-22,60.97,61.52,60.78,61.82,61.82,After
30-Nov-22,60.81,61.22,60.44,60.81,60.81,After
1-Dec-22,60.99,61.69,60.52,60.99,60.99,After
2-Dec-22,61.18,62.72,61.18,61.18,61.18,After
5-Dec-22,60.52,62.82,60.51,60.52,60.52,After
6-Dec-22,60.52,63.41,60.52,60.52,60.52,After
7-Dec-22,60.52,63.28,60.52,60.52,60.52,After
8-Dec-22,61.97,62.98,61.97,63.46,63.46,After
9-Dec-22,62.04,62.78,62.04,63.37,63.37,After
12-Dec-22,62.48,63.25,62.38,62.48,62.48,After
13-Dec-22,62.63,63.51,62.63,62.63,62.63,After
14-Dec-22,63.18,64.97,62.98,63.18,63.18,After
15-Dec-22,64.72,65.23,63.78,64.72,64.72,After
16-Dec-22,64.62,65.37,64.45,64.62,64.62,After
19-Dec-22,64.84,69.04,64.23,64.84,64.84,After
20-Dec-22,69.72,71.22,67.18,69.72,69.72,After
21-Dec-22,69.5,72.57,68.83,69.25,69.25,After
22-Dec-22,71.34,72.68,68.52,73.22,73.22,After
23-Dec-22,68.22,70.27,67.48,68.22,68.22,After
26-Dec-22,70.22,70.22,67.98,70.22,70.22,After
27-Dec-22,68.33,70.84,68.28,68.33,68.33,After
28-Dec-22,69.97,73.09,69.97,69.97,69.97,After
29-Dec-22,72.72,73.97,71.35,72.72,72.72,After
30-Dec-22,74.97,74.97,70.18,73.97,73.97,After
2-Jan-23,73.72,77.97,72.09,73.72,73.72,After
3-Jan-23,70.97,73.26,69.97,71,71,After
4-Jan-23,73.02,73.06,69.98,73.02,73.02,After
5-Jan-23,71.47,72.94,70.98,72.47,72.47,After
6-Jan-23,72.12,73.06,71.48,72.12,72.12,After
9-Jan-23,72.47,72.47,69.48,72.47,72.47,After
10-Jan-23,69.88,69.88,69.08,69.88,69.88,After
11-Jan-23,69.64,70.08,68.27,69.64,69.64,After
12-Jan-23,70.27,70.27,67.38,69.12,69.12,After
13-Jan-23,67.75,68.84,67.18,67.75,67.75,After
16-Jan-23,65.97,68.98,65.97,65.97,65.97,After
17-Jan-23,68.77,69.4,68.28,68.72,68.72,After
18-Jan-23,68.47,69.59,68.47,68.47,68.47,After
19-Jan-23,68.72,69.39,68.68,68.72,68.72,After
20-Jan-23,69.37,69.37,68.21,69.37,69.37,After
23-Jan-23,68.47,69.43,68.39,68.22,68.22,After
24-Jan-23,68.92,69.08,68.6,68.95,68.95,After
25-Jan-23,69.2,69.57,68.58,69.42,69.42,After
26-Jan-23,69.44,69.69,68.84,69.2,69.2,After
27-Jan-23,69.47,69.89,69.03,69.47,69.47,After
30-Jan-23,69.47,70.51,69.3,70.69,70.69,After
31-Jan-23,69.88,70.63,69.88,69.88,69.88,After
1-Feb-23,70.55,70.55,69.78,70.55,70.55,After
2-Feb-23,70.09,70.48,69.73,69.9,69.9,After
3-Feb-23,70.03,70.95,70.03,75.03,75.03,After
6-Feb-23,71.13,71.47,70.38,70.62,70.62,After
7-Feb-23,71.48,71.52,70.64,71.48,71.48,After
8-Feb-23,70.99,73.42,70.64,72.1,72.1,After
9-Feb-23,72.02,73.46,71.53,73.22,73.22,After
10-Feb-23,73.01,74.05,72.43,73.01,73.01,After
13-Feb-23,73.08,73.97,73.08,73.08,73.08,After
14-Feb-23,73.17,74.16,73.1,74.06,74.06,After
15-Feb-23,73.57,74.78,73.57,73.57,73.57,After
16-Feb-23,73.97,75.16,73.97,73.97,73.97,After
17-Feb-23,74.68,75.18,73.84,74.68,74.68,After
20-Feb-23,73.27,74.92,73.27,73.97,73.97,After
21-Feb-23,72.97,75.62,72.97,75.46,75.46,After
22-Feb-23,74.62,75.7,74.16,74.62,74.62,After
23-Feb-23,74.87,75.81,74.87,74.87,74.87,After
24-Feb-23,74.87,76.54,74.87,75.37,75.37,After
27-Feb-23,75.98,76.28,74.44,75.98,75.98,After
28-Feb-23,74.62,75.32,73.98,74.62,74.62,After
1-Mar-23,75.02,75.49,74.81,75.02,75.02,After
2-Mar-23,75.23,75.76,74.87,75.23,75.23,After
3-Mar-23,75.49,75.63,75.02,75.49,75.49,After
6-Mar-23,75.37,75.83,75.13,75.37,75.37,After
7-Mar-23,75.37,75.93,75.23,75.37,75.37,After
8-Mar-23,75.57,76.54,75.57,75.57,75.57,After
9-Mar-23,76.02,76.21,75.57,76.02,76.02,After
10-Mar-23,75.82,76.4,75.62,75.82,75.82,After
13-Mar-23,76.17,76.17,74.59,76.17,76.17,After
14-Mar-23,75.52,75.98,74.97,75.52,75.52,After
15-Mar-23,75.72,76.38,75.13,75.72,75.72,After
16-Mar-23,76.07,77.04,75.76,5,5,After
17-Mar-23,76.47,77.28,76.08,76.47,76.47,After
20-Mar-23,76.93,77.68,76.49,76.93,76.93,After
21-Mar-23,77.47,77.47,76.64,77.47,77.47,After
22-Mar-23,77.22,77.47,76.87,77.22,77.22,After
23-Mar-23,76.89,77.04,75.77,76.89,76.89,After
24-Mar-23,75.97,77.18,75.97,75.97,75.97,After
25-Mar-23,77.26,77.26,77.18,77.18,77.18,After
