Date,Open,High,Low,Close*,Adj Close**,Statues
7-Oct-22,0.9789,0.9816,0.9732,0.9789,0.9789,After
10-Oct-22,0.9735,0.9752,0.9683,0.9735,0.9735,After
11-Oct-22,0.971,0.9758,0.9674,0.971,0.971,After
12-Oct-22,0.97,0.9733,0.967,0.97,0.97,After
13-Oct-22,0.9708,0.9795,0.9636,0.9708,0.9708,After
14-Oct-22,0.9751,0.9804,0.9709,0.9751,0.9751,After
17-Oct-22,0.9739,0.9847,0.9725,0.9739,0.9739,After
18-Oct-22,0.9846,0.9874,0.9815,0.9846,0.9846,After
19-Oct-22,0.9864,0.9867,0.976,0.9864,0.9864,After
20-Oct-22,0.9766,0.9845,0.9756,0.9766,0.9766,After
21-Oct-22,0.9779,0.9857,0.9707,0.9779,0.9779,After
24-Oct-22,0.986,0.989,0.9809,0.986,0.986,After
25-Oct-22,0.9887,0.9975,0.9852,0.9887,0.9887,After
26-Oct-22,0.9964,1.0081,0.9945,0.9964,0.9964,After
27-Oct-22,1.0092,1.0095,0.9976,1.0092,1.0092,After
28-Oct-22,0.9968,0.9999,0.9931,0.9968,0.9968,After
31-Oct-22,0.9955,0.9968,0.9874,0.9955,0.9955,After
1-Nov-22,0.9886,0.9952,0.9862,0.9886,0.9886,After
2-Nov-22,0.9878,0.9914,0.9868,0.9878,0.9878,After
3-Nov-22,0.9814,0.984,0.9731,0.9814,0.9814,After
4-Nov-22,0.975,0.9938,0.9748,0.975,0.975,After
7-Nov-22,0.9929,1.0005,0.9919,0.9929,0.9929,After
8-Nov-22,1.0019,1.0094,0.9976,1.0019,1.0019,After
9-Nov-22,1.0081,1.0089,1.0013,1.0081,1.0081,After
10-Nov-22,1.002,1.0183,0.9938,1.002,1.002,After
11-Nov-22,1.0192,1.0338,1.0166,1.0192,1.0192,After
14-Nov-22,1.0329,1.035,1.0274,1.0329,1.0329,After
15-Nov-22,1.0319,1.0475,1.0314,1.0319,1.0319,After
16-Nov-22,1.0358,1.0437,1.0336,1.0358,1.0358,After
17-Nov-22,1.0395,1.0406,1.0309,1.0395,1.0395,After
18-Nov-22,1.0362,1.0396,1.0328,1.0362,1.0362,After
21-Nov-22,1.0331,1.0333,1.0227,1.0331,1.0331,After
22-Nov-22,1.0246,1.029,1.0243,1.0246,1.0246,After
23-Nov-22,1.0311,1.0382,1.0298,1.0311,1.0311,After
24-Nov-22,1.0416,1.0448,1.0384,1.0416,1.0416,After
25-Nov-22,1.0408,1.0429,1.0356,1.0408,1.0408,After
28-Nov-22,1.0368,1.0497,1.0342,1.0368,1.0368,After
29-Nov-22,1.0346,1.0394,1.0325,1.0346,1.0346,After
30-Nov-22,1.0324,1.0395,1.0292,1.0324,1.0324,After
1-Dec-22,1.0425,1.0531,1.0398,1.0425,1.0425,After
2-Dec-22,1.0528,1.0545,1.0434,1.0528,1.0528,After
5-Dec-22,1.0544,1.0594,1.0492,1.0544,1.0544,After
6-Dec-22,1.0497,1.0532,1.0477,1.0497,1.0497,After
7-Dec-22,1.0469,1.0546,1.0444,1.0469,1.0469,After
8-Dec-22,1.0513,1.0563,1.0492,1.0513,1.0513,After
9-Dec-22,1.056,1.0588,1.052,1.056,1.056,After
12-Dec-22,1.0522,1.0579,1.0507,1.0522,1.0522,After
13-Dec-22,1.0542,1.0669,1.0529,1.0542,1.0542,After
14-Dec-22,1.0627,1.067,1.062,1.0627,1.0627,After
15-Dec-22,1.0676,1.0726,1.0607,1.0676,1.0676,After
16-Dec-22,1.0641,1.0663,1.0599,1.0641,1.0641,After
19-Dec-22,1.0585,1.0659,1.0577,1.0585,1.0585,After
20-Dec-22,1.0615,1.0656,1.0581,1.0615,1.0615,After
21-Dec-22,1.0627,1.0644,1.0597,1.0627,1.0627,After
22-Dec-22,1.061,1.0657,1.0584,1.061,1.061,After
23-Dec-22,1.0603,1.0631,1.0588,1.0603,1.0603,After
26-Dec-22,1.0668,1.0637,1.0609,1.0668,1.0668,After
27-Dec-22,1.064,1.0669,1.0612,1.064,1.064,After
28-Dec-22,1.0637,1.0674,1.0614,1.0637,1.0637,After
29-Dec-22,1.0629,1.067,1.0612,1.0629,1.0629,After
30-Dec-22,1.0661,1.0698,1.0639,1.0661,1.0661,After
2-Jan-23,1.071,1.0712,1.0653,1.071,1.071,After
3-Jan-23,1.0678,1.0683,1.0522,1.0678,1.0678,After
4-Jan-23,1.0547,1.0632,1.0546,1.0547,1.0547,After
5-Jan-23,1.0606,1.0633,1.0516,1.0606,1.0606,After
6-Jan-23,1.0522,1.0622,1.0485,1.0522,1.0522,After
9-Jan-23,1.0656,1.076,1.0653,1.0656,1.0656,After
10-Jan-23,1.0733,1.0757,1.0713,1.0733,1.0733,After
11-Jan-23,1.0739,1.0775,1.0727,1.0739,1.0739,After
12-Jan-23,1.0766,1.0838,1.0738,1.0766,1.0766,After
13-Jan-23,1.086,1.0868,1.0781,1.086,1.086,After
16-Jan-23,1.0825,1.0875,1.0803,1.0825,1.0825,After
17-Jan-23,1.083,1.0869,1.0787,1.083,1.083,After
18-Jan-23,1.0793,1.0884,1.0767,1.0793,1.0793,After
19-Jan-23,1.0798,1.0833,1.0783,1.0798,1.0798,After
20-Jan-23,1.0834,1.0857,1.0805,1.0834,1.0834,After
23-Jan-23,1.0865,1.092,1.0848,1.0865,1.0865,After
24-Jan-23,1.0874,1.0897,1.0839,1.0874,1.0874,After
25-Jan-23,1.0888,1.0923,1.0858,1.0888,1.0888,After
26-Jan-23,1.0922,1.0933,1.0852,1.0922,1.0922,After
27-Jan-23,1.0894,1.0902,1.0839,1.0894,1.0894,After
30-Jan-23,1.0871,1.0915,1.0855,1.0871,1.0871,After
31-Jan-23,1.0851,1.0868,1.0804,1.0851,1.0851,After
1-Feb-23,1.0861,1.0924,1.0853,1.0861,1.0861,After
2-Feb-23,1.1013,1.1027,1.0888,1.1013,1.1013,After
3-Feb-23,1.0905,1.0941,1.0811,1.0905,1.0905,After
6-Feb-23,1.0791,1.08,1.0718,1.0791,1.0791,After
7-Feb-23,1.0731,1.0746,1.067,1.0731,1.0731,After
8-Feb-23,1.073,1.076,1.0717,1.073,1.073,After
9-Feb-23,1.0716,1.079,1.0712,1.0716,1.0716,After
10-Feb-23,1.0742,1.0752,1.0669,1.0742,1.0742,After
13-Feb-23,1.0678,1.0725,1.0657,1.0678,1.0678,After
14-Feb-23,1.073,1.0798,1.071,1.073,1.073,After
15-Feb-23,1.0736,1.0745,1.0666,1.0736,1.0736,After
16-Feb-23,1.0692,1.0722,1.0656,1.0692,1.0692,After
17-Feb-23,1.0666,1.0681,1.0614,1.0666,1.0666,After
20-Feb-23,1.0684,1.0705,1.0672,1.0684,1.0684,After
21-Feb-23,1.0683,1.0696,1.0645,1.0683,1.0683,After
22-Feb-23,1.0652,1.0666,1.0619,1.0652,1.0652,After
23-Feb-23,1.0606,1.063,1.0582,1.0606,1.0606,After
24-Feb-23,1.0598,1.0614,1.0538,1.0598,1.0598,After
27-Feb-23,1.0555,1.0619,1.0534,1.0555,1.0555,After
28-Feb-23,1.0611,1.0645,1.0582,1.0611,1.0611,After
1-Mar-23,1.0577,1.0691,1.0566,1.0577,1.0577,After
2-Mar-23,1.0669,1.0673,1.0583,1.0669,1.0669,After
3-Mar-23,1.06,1.0629,1.0591,1.06,1.06,After
6-Mar-23,1.0626,1.0694,1.0623,1.0626,1.0626,After
7-Mar-23,1.0688,1.0696,1.0572,1.0688,1.0688,After
8-Mar-23,1.0551,1.0573,1.0527,1.0551,1.0551,After
9-Mar-23,1.055,1.0586,1.0539,1.055,1.055,After
10-Mar-23,1.0585,1.0699,1.0576,1.0585,1.0585,After
13-Mar-23,1.0684,1.0737,1.0652,1.0684,1.0684,After
14-Mar-23,1.0725,1.0747,1.068,1.0725,1.0725,After
15-Mar-23,1.0728,1.076,1.052,1.0728,1.0728,After
16-Mar-23,1.0583,1.0635,1.0555,1.0583,1.0583,After
17-Mar-23,1.0614,1.067,1.0612,1.0614,1.0614,After
20-Mar-23,1.0679,1.0731,1.0632,1.0679,1.0679,After
21-Mar-23,1.0719,1.0787,1.0705,1.0719,1.0719,After
22-Mar-23,1.0774,1.0801,1.076,1.0774,1.0774,After
23-Mar-23,1.087,1.0929,1.0869,1.087,1.087,After
24-Mar-23,1.0835,1.0839,1.0719,1.0835,1.0835,After
25-Mar-23,1.0763,1.0763,1.0763,1.0763,1.0763,After
