Date,Open,High,Low,Close*,Adj Close**,Volume,Statues
3-Dec-21,"1,767.50","1,785.10","1,766.50","1,782.00","1,782.00",694,Before
6-Dec-21,"1,780.20","1,783.00","1,777.20","1,777.50","1,777.50",381,Before
7-Dec-21,"1,779.50","1,786.10","1,772.30","1,782.60","1,782.60",308,Before
8-Dec-21,"1,789.90","1,789.90","1,779.00","1,783.40","1,783.40","1,383",Before
9-Dec-21,"1,783.50","1,783.50","1,771.80","1,774.60","1,774.60",455,Before
10-Dec-21,"1,773.80","1,785.40","1,769.10","1,782.90","1,782.90",545,Before
13-Dec-21,"1,784.40","1,787.10","1,783.80","1,786.30","1,786.30",206,Before
14-Dec-21,"1,787.00","1,787.00","1,769.00","1,770.40","1,770.40",322,Before
15-Dec-21,"1,767.40","1,778.70","1,753.90","1,762.60","1,762.60",283,Before
16-Dec-21,"1,781.00","1,798.10","1,781.00","1,796.60","1,796.60",21,Before
17-Dec-21,"1,804.00","1,812.90","1,803.80","1,803.80","1,803.80",654,Before
20-Dec-21,"1,796.80","1,799.80","1,792.00","1,793.70","1,793.70",226,Before
21-Dec-21,"1,791.40","1,796.50","1,787.90","1,787.90","1,787.90",575,Before
22-Dec-21,"1,786.00","1,805.20","1,785.50","1,801.60","1,801.60",567,Before
23-Dec-21,"1,806.00","1,811.20","1,800.80","1,811.20","1,811.20",193,Before
27-Dec-21,"1,810.00","1,812.10","1,807.00","1,808.10","1,808.10",150,Before
28-Dec-21,"1,812.00","1,818.00","1,805.50","1,810.20","1,810.20",146,Before
29-Dec-21,"1,803.20","1,805.10","1,791.40","1,805.10","1,805.10",623,Before
30-Dec-21,"1,801.70","1,816.00","1,796.00","1,812.70","1,812.70",306,Before
31-Dec-21,"1,825.10","1,827.80","1,821.40","1,827.50","1,827.50",80,Before
3-Jan-22,"1,830.10","1,830.10","1,798.80","1,799.40","1,799.40",116,Before
4-Jan-22,"1,800.50","1,815.30","1,800.00","1,814.00","1,814.00",38,Before
5-Jan-22,"1,813.10","1,824.60","1,813.10","1,824.60","1,824.60",8,Before
6-Jan-22,"1,787.10","1,791.30","1,787.10","1,788.70","1,788.70",30,Before
7-Jan-22,"1,791.80","1,797.00","1,784.40","1,797.00","1,797.00",17,Before
10-Jan-22,"1,794.90","1,798.70","1,790.40","1,798.40","1,798.40",534,Before
11-Jan-22,"1,803.90","1,822.50","1,803.00","1,818.60","1,818.60",743,Before
12-Jan-22,"1,819.00","1,827.20","1,816.90","1,827.20","1,827.20","1,547",Before
13-Jan-22,"1,819.80","1,823.00","1,815.40","1,821.20","1,821.20",40,Before
14-Jan-22,"1,821.50","1,822.00","1,816.50","1,816.50","1,816.50",816,Before
18-Jan-22,"1,816.80","1,820.10","1,812.30","1,812.30","1,812.30",900,Before
19-Jan-22,"1,817.40","1,843.10","1,817.40","1,843.10","1,843.10",4,Before
20-Jan-22,"1,840.60","1,843.00","1,838.20","1,842.50","1,842.50",20,Before
21-Jan-22,"1,838.00","1,842.40","1,828.90","1,831.80","1,831.80",19,Before
24-Jan-22,"1,837.90","1,842.10","1,837.90","1,841.70","1,841.70",8,Before
25-Jan-22,"1,843.00","1,852.70","1,842.00","1,852.70","1,852.70",11,Before
26-Jan-22,"1,829.90","1,829.90","1,829.90","1,829.90","1,829.90",55,Before
27-Jan-22,"1,793.30","1,793.30","1,793.30","1,793.30","1,793.30","196,036",Before
